min_knee_angle,max_knee_angle,avg_elbow_angle,avg_neck_angle,avg_back_angle,reach_cm,horizontal_distance_bb_saddle_cm,mean_pelvis_angle,pelvis_angle_deviation,mean_spine_angle,arm_length,torso_length,inseam_length,knee_flexion,saddle_height,saddle_position,reach_label,hip_rocking,hip_asymmetry,spine_asymmetry
70.22410620759054,161.1533962314333,158.919417796912,199.62570948688716,191.52639152542827,36.02412698380658,13.27480959757006,0.048899362081060715,4.717489131580582,-4.623168464869024,55.732194316844016,64.89039125940569,76.7871086704778,over-flexion,normal,too forward,underreach,stable,normal,right lean
87.92271976810694,142.105711125825,156.84330753300762,171.11564503951024,188.16417443086547,49.910061707055455,8.601177154890038,0.32027230711621435,5.3422789997604925,1.2393878334070614,63.722941998314894,63.233222103399726,70.14220558823443,over-flexion,too high,too forward,underreach,unstable,normal,normal
85.75238255529035,135.40609115281634,145.93224964314186,179.92757196695916,183.58916144305863,45.10664066671761,11.001239399394965,5.12055414369328,5.133136522276819,-1.4945865593134506,57.35134140946455,72.80659050684737,73.4352467558498,over-flexion,too high,too forward,underreach,unstable,left-lean,normal
72.86982082125056,130.89067159670128,141.54375060452935,173.18121655095987,177.99651124342023,47.9541814958046,6.562613398113556,-5.620619864745095,9.765466900001035,-1.7619184534835348,63.336813185207355,55.18507840433927,80.9807369292297,under-flexion,normal,too forward,underreach,unstable,right-lean,normal
82.52613203374491,152.60378352002695,143.39774146438114,177.624124562367,194.33493519044248,45.05279609951071,10.355258826955996,3.280706695545268,1.409538140112665,3.9237225266513676,71.77703168528754,74.52539610065904,73.66341376972683,over-flexion,too high,too forward,underreach,stable,left-lean,left lean
82.63628622254046,152.291581110916,142.53888827509945,194.27800519477552,198.2734267017225,44.83622644644912,7.304219718143372,-5.3753712195923145,9.558713678071594,-5.8852594457942615,67.46142066805038,67.48785528591685,92.54158536691895,over-flexion,too high,too forward,underreach,unstable,right-lean,right lean
63.09371606507798,141.9211458303452,142.46567558597894,187.36836300753947,179.96144691616325,38.43578218955534,12.437368149524456,-5.542156728775474,6.2374349259463,3.5753612507090704,69.73512690662847,58.03686891290551,90.14247963338205,normal,too low,too forward,underreach,unstable,right-lean,left lean
87.076587200387,132.50991610966778,150.37123377331469,195.29764765390325,197.26140196621049,40.57427430282298,10.280584218921245,-0.8421876223034168,8.161549434728546,0.8573827889769436,61.98208230899162,55.93520027622333,71.79029780223796,over-flexion,too high,too forward,underreach,unstable,normal,normal
75.15757117343571,144.3370113213331,144.916948849868,168.14044433327547,183.3333163995407,38.17705383887912,9.112273626316604,-5.243097907884399,4.873533562144679,5.833182161762389,73.88795390020283,65.76211317118464,76.22284288668165,normal,normal,too forward,underreach,stable,right-lean,left lean
84.79372398323224,140.89261232721879,147.1627943305829,194.9344447136575,181.53536747585733,38.91332591250685,7.687970961669776,3.469727415514944,5.084540931312824,1.0733186472509884,69.18524187559001,59.6978033194364,90.47679711528772,over-flexion,too high,too forward,underreach,unstable,left-lean,normal
69.60148803091835,153.69922239072534,159.79010666768644,162.39049096713538,178.17930931821428,54.4595476084061,14.986984818412868,0.35475712378004687,8.913938491142412,-5.335450390224505,63.435976385690616,61.02331074002518,90.07615316399684,normal,normal,too forward,normal,unstable,normal,right lean
86.86569685488601,151.20227373084415,153.6862849785069,195.5439712174861,168.3715104612048,38.062268915443966,5.717105208849327,-5.651534608082707,9.063410466627118,-5.392256082675284,63.529296004541095,59.90264329669027,93.63626375294473,over-flexion,too high,too forward,underreach,unstable,right-lean,right lean
71.6760503620249,142.7607804869139,158.97961334094003,173.16295117842913,160.14878643272237,40.385408486104154,5.4356068057242,-5.513991762216966,3.1481999328816785,4.597835836461982,73.37368355886595,68.00344627145022,94.938694040434,normal,normal,too forward,underreach,stable,right-lean,left lean
60.32512954440895,137.62623939892467,142.85113110066231,172.58350533656267,169.66024907424244,46.8117931547717,7.172574004938646,1.3520223568737526,2.7931769072615635,4.094569746132638,66.52809386870784,66.07057924232267,94.40675158102805,under-flexion,too low,too forward,underreach,stable,normal,left lean
87.16145929257792,164.58125881544572,147.64278949665137,180.48354306794656,180.3889268641426,47.20357152473284,14.710724586278197,3.6733418119008583,5.4661165648295595,-1.8493190930157208,69.12758419806083,56.55948847043623,80.25344964303603,over-flexion,too high,too forward,underreach,unstable,left-lean,normal
62.73860030358401,145.89005674186402,151.09463606564708,197.62760750892926,175.1983980903901,38.07948259487658,14.792381683199844,-0.7464056247027173,9.102493244149224,1.416389810173646,63.34070449026342,65.53053066350351,76.25821109505081,normal,too low,too forward,underreach,unstable,normal,normal
69.57940912771244,154.0895982523083,141.53516123777476,161.91125458725622,177.93940912010535,50.87434851570425,11.54927734772136,0.6549680584274924,3.9011958406555864,-0.12490371533279632,59.473855295294285,70.823795311266,88.96025476067656,normal,normal,too forward,underreach,stable,normal,normal
88.50185901152415,134.9193538652426,140.08374887255917,174.0892390028298,199.225928782562,50.7040573582565,13.801066672064048,3.597953448598819,6.8681315380521815,5.605968661632627,69.47118583988838,56.623891816406484,77.48182231860076,over-flexion,too high,too forward,underreach,unstable,left-lean,left lean
88.51821440812668,146.99563948807892,153.40868667593836,194.26287954733343,174.0108948267731,39.74635408407782,7.139617308407954,1.32607408850183,7.37336518966541,5.399530810522698,67.15647544282776,72.7947795246084,90.16000900328325,over-flexion,too high,too forward,underreach,unstable,normal,left lean
77.20313664369858,130.96378519543129,152.8363903360287,175.84217909741866,178.08731757440432,40.77332605350921,14.720420941766236,-3.3028771480941663,8.008071984047403,5.806068102489295,65.02685760849559,66.56613298895458,83.3488682599481,under-flexion,normal,too forward,underreach,unstable,right-lean,left lean
78.95511636509397,147.69092912686574,148.21577619999223,167.9662759038827,165.34062205411277,53.759757309189936,6.427848501395647,1.3566243104337428,6.075320121288669,4.397385367611172,67.48041879988928,74.01248938540633,89.84818188087385,normal,normal,too forward,underreach,unstable,normal,left lean
73.4533656593496,163.7406092491196,149.79288152064066,176.99176725325646,161.9183092974795,51.51342891958956,6.011251881816583,1.539353508782563,4.622096604510727,4.914619089301215,59.16571172128467,57.96282435444751,76.89699699292527,over-flexion,normal,too forward,normal,stable,normal,left lean
68.79632315094193,143.44723495450302,148.3088600118418,175.42210005966677,191.0163805836998,48.95594066125048,6.122115392472729,2.8092837705735203,9.703143899190756,-3.392654654794363,70.87877413063913,74.87129998706631,82.70068288884552,normal,normal,too forward,underreach,unstable,left-lean,right lean
69.85993636109748,131.3648604401219,140.48010089689777,196.61664805866815,182.82732700287914,36.64466443021201,10.731279232725647,1.4504902506816144,6.501976779725674,3.9720814678772953,73.96325610040611,67.88545731939354,84.10059484005455,under-flexion,normal,too forward,underreach,unstable,normal,left lean
80.17555368231115,131.083452682177,146.70743212434925,190.47737502972387,190.4281922417558,43.36528161805151,12.809744007180523,5.630905565496455,7.557086904699437,2.506285358451297,72.82206288335405,66.34988398962126,93.5777016930033,over-flexion,too high,too forward,underreach,unstable,left-lean,left lean
82.5712358831304,143.57953659814044,143.54164510794578,180.20462222976025,165.99451195546206,46.18603744153654,8.66667177874633,-3.632540295395178,4.104845611262905,5.553438105936841,61.42871490614034,65.3055924822417,76.66493942076043,over-flexion,too high,too forward,underreach,stable,right-lean,left lean
83.74737131177545,135.6008727762118,141.96848378202736,199.53482266886283,182.87315084730764,38.74822575967554,14.778959877861265,5.413088154804916,7.029542629027721,0.855141941311433,63.12011546564152,55.47308746196626,93.41720598212237,over-flexion,too high,too forward,underreach,unstable,left-lean,normal
83.68854428383662,130.8173233714865,159.134408677787,178.61110125103693,170.14569897365502,43.96453164216449,9.344201381183295,0.46007388420019524,3.320178959477133,-4.977993999473323,71.16804599595122,73.79278383099157,90.12147288664289,over-flexion,too high,too forward,underreach,stable,normal,right lean
62.73618309146071,156.46747648825618,151.98719450084332,162.329513232811,169.1224726760008,47.0205175497738,6.504485507732163,2.063473685938945,3.2058722577577257,1.168786694245835,66.90234261649208,67.87988945708396,88.27235135216739,normal,too low,too forward,underreach,stable,left-lean,normal
74.83260914107744,146.04830531086617,154.57312568473205,170.4909728725994,160.46104056211942,41.547533602307986,9.659667481861367,-4.806460830573721,7.432499816284837,2.2389711362554543,65.95828887353298,56.832529689985826,89.67175672962813,normal,normal,too forward,underreach,unstable,right-lean,left lean
61.72676280049933,140.12356701904292,146.30727486532234,177.4428192087725,165.21362894276288,50.61889637900974,11.790371654224398,-1.4330887034627153,5.692552626366416,-3.3561476554508602,73.53283935066891,55.4190434058905,85.13562614700143,normal,too low,too forward,underreach,unstable,normal,right lean
76.48586646971206,161.5029114055768,147.8629425898803,166.2761049658448,172.37072445998783,51.80899163277611,13.322257805043787,3.232549757558072,7.149489493801507,-1.2706393978472592,65.72049921954101,56.015672784735024,76.10200026156215,over-flexion,normal,too forward,normal,unstable,left-lean,normal
73.24591504120131,134.0648636070184,144.73847987793448,197.90260505296172,164.67515042363758,41.472189388681414,9.58768289956593,2.482932181187884,3.424946416732825,1.182040968620159,65.2987735917462,67.18791526864482,74.73737422099632,under-flexion,normal,too forward,underreach,stable,left-lean,normal
86.63112548274898,163.45715901343618,141.9393134193085,190.67395591271094,199.43433761643752,51.77314308984914,10.936068260491675,-5.518327342015078,6.388510069510573,-1.5107311522019335,55.840371825327196,67.28030829789171,91.65853589625976,over-flexion,too high,too forward,normal,unstable,right-lean,normal
70.52745037656236,140.98883510820735,143.58063274883168,170.7314880171109,172.34530594095804,37.0715313220603,7.673447121588533,0.5591311619669348,4.9954028473280125,-1.5006273931360328,56.388339171802755,64.99334583562882,88.12848506489583,normal,normal,too forward,underreach,stable,normal,normal
63.512010492828175,161.09412853080386,155.95028090592973,183.63218134071664,165.21295786809313,51.754581972453124,11.459165264055141,-4.940661684379087,6.372642581609751,-4.402960329926431,55.148406157613,61.13531641305903,75.33010706902373,over-flexion,too low,too forward,normal,unstable,right-lean,right lean
64.28975046158507,151.10300067678116,153.55091610367552,188.85796628438288,167.96329251311832,38.05500863335233,14.859719439503436,5.950277150137948,3.6179175901979743,5.288960676931993,73.26488451567268,65.63485463229283,85.37733414686004,normal,too low,too forward,underreach,stable,left-lean,left lean
82.84531895152416,158.93475759095207,150.93857751970953,197.65115715627192,183.50812913365905,36.658543050194524,5.490535725877939,4.767559062399535,7.439058672842115,3.005932613941159,63.167733200354014,65.32603641752516,81.18866203535559,over-flexion,too high,too forward,underreach,unstable,left-lean,left lean
78.54654189948783,164.44046071236625,149.50179745733536,195.26541396701643,162.56174095459153,47.83550808882023,13.865306707051678,-5.7470320748575565,8.25336429543519,-5.985078733606776,64.37122752266825,55.388311197531316,73.96637924907735,over-flexion,normal,too forward,underreach,unstable,right-lean,right lean
63.03368028368371,140.0941903236561,158.4486856731225,180.60768904552856,194.49736520564628,44.438747315105886,10.622825027675228,4.3037949468315695,3.339248264719513,3.1873594082659835,71.90773895184924,60.64938460654996,83.29642773392911,normal,too low,too forward,underreach,stable,left-lean,left lean
62.52320418344992,163.63974198926576,141.45469895557338,190.9861047917207,198.45998716948588,53.157812008256656,7.5209865956229995,5.033155206700892,3.7055850387007787,2.8775399118943046,67.18492620751556,56.06370682934299,77.03797731166043,over-flexion,too low,too forward,normal,stable,left-lean,left lean
81.0290739437736,143.6318663215847,145.61201626475832,182.4857901531034,169.86989682669522,42.26378392181698,14.54889710009258,-1.7574213292385394,6.950388427471837,-5.883228478133724,67.19003192781162,73.00309502895311,72.40610310393929,over-flexion,too high,too forward,underreach,unstable,normal,right lean
62.182890190925804,143.49291666579228,146.99875707141427,182.1081556018216,178.00381074363438,40.743045268752574,9.83354303058899,2.63401986057319,7.260266568731898,-1.5647484286348252,60.93068858709625,69.5044632557027,81.67395746363528,normal,too low,too forward,underreach,unstable,left-lean,normal
84.65580177871068,141.9135486489077,155.64851624425575,164.58967833352767,160.88537804117988,45.01469812288397,8.316902516733856,-0.6947550455066533,7.336897159577051,1.280972283906368,71.67816747849038,74.92230340385825,84.75271380233904,over-flexion,too high,too forward,underreach,unstable,normal,normal
81.18726681469488,148.94926625716548,159.85029240323942,165.04550632064607,185.62840898908885,44.11892371537323,6.814976282708411,1.8627898149161286,7.144286542982531,-0.56699217770357,58.31659952078988,61.04342526610576,71.17266025952877,over-flexion,too high,too forward,underreach,unstable,normal,normal
62.44046341925699,135.39507651124705,144.81341029514306,181.18134460089829,176.55704232210354,41.888560924343764,7.444522102566621,-1.916191148421703,4.535269452572849,3.3358334246460863,56.06299184345896,72.5697169551382,80.05231873527492,under-flexion,too low,too forward,underreach,stable,normal,left lean
62.545131422555755,149.3799019875304,157.4861466827416,170.75446179916025,170.80233864406222,48.87482597396657,13.328490415914425,-2.1292891604007798,4.553683069633105,-0.8945000083867924,58.83206715037065,67.06108535864963,76.44154799591713,normal,too low,too forward,underreach,stable,right-lean,normal
89.59918735503527,148.95966843435014,156.61245520863582,160.84147609841875,168.27348442466433,50.191236678278166,11.144100093171659,-0.9067933337090519,3.293358612799433,-4.153644366553955,60.35474437549129,64.0625081380721,70.76626476768081,over-flexion,too high,too forward,underreach,stable,normal,right lean
71.22812387268361,156.66656344117044,144.49314795283533,188.9135681560085,186.16092310635042,52.05967938060273,14.132456194883162,-4.253186896169986,2.4115032990672667,5.716987491285943,60.646221157084135,59.4514622257727,73.14156374028765,normal,normal,too forward,normal,stable,right-lean,left lean
71.11926441200673,159.17774866781548,147.98665160398446,161.2994638676066,176.6486812412926,54.457132094206855,7.319684521577859,3.973667573224592,7.233196414572151,-3.095520086687441,68.41027197237536,69.76784330572286,73.47585397045944,normal,normal,too forward,underreach,unstable,left-lean,right lean
84.38398701772508,145.41544726093485,148.1934573858504,183.81107364416218,167.1863715611965,40.33312384265009,6.211385738489015,-1.8156252556603603,1.8386990737508155,2.612307726495988,59.35649174657287,73.08281497808599,74.57185620294928,over-flexion,too high,too forward,underreach,stable,normal,left lean
88.41745732151577,140.58166372730227,159.56441337053116,181.56775176509257,187.56436325947297,49.32186964979923,5.0608753097559,-1.1982053531298575,9.440130581081034,-4.282124260031137,68.5331660898997,59.70616796150742,90.08443928594804,over-flexion,too high,too forward,underreach,unstable,normal,right lean
89.58003191468613,139.0767214060983,143.61783802757796,198.75258762311216,182.60289132146775,42.8851647099149,10.078620376159938,4.728655352425735,8.440176733043062,-2.051848634592808,56.82264346467599,58.507806699472255,80.98729666195348,over-flexion,too high,too forward,underreach,unstable,left-lean,right lean
82.60134555776824,136.8118342846705,155.98315942209564,179.36852557390566,194.34688219717984,48.54163943902216,14.983069303819882,-0.040514231241943754,8.717551659615305,-0.6956686988349148,57.94404922195818,68.92443830009734,73.67714980675967,over-flexion,too high,too forward,underreach,unstable,normal,normal
71.28778756592747,132.01766537696588,146.6838542834622,162.5440574551119,164.6990359550597,44.51963380698441,11.94965268818639,0.5310469122103552,9.160019331536713,-3.693215945675233,65.1764289698199,74.53946325451038,72.50742417319724,under-flexion,normal,too forward,underreach,unstable,normal,right lean
62.50502150096006,141.98567925921498,154.61740691552322,182.06751871225848,191.42666407777824,54.87546205535863,8.08394591965146,5.477977497325181,4.677444736509161,-0.600485083576686,73.43791605153285,69.99910202208156,77.44851146822597,normal,too low,too forward,underreach,stable,left-lean,normal
83.3144074778231,139.45866922457742,148.40022008591325,193.64384682464407,186.94067147269035,49.578042715815,13.768585830261717,4.640716597739871,8.62030651015361,-4.114046124099,72.19135177622228,60.691614780952975,89.9503879676113,over-flexion,too high,too forward,underreach,unstable,left-lean,right lean
76.75212749207415,163.82460850532425,151.5671952623308,199.8739713712576,164.60043747312392,54.049826008686495,12.817222659879597,-3.966399493338726,2.422551702624844,0.7080784678306813,74.37506884885606,63.39910848295571,79.11149619849108,over-flexion,normal,too forward,underreach,stable,right-lean,normal
72.7266602774093,149.51980891875155,156.65223546652263,177.2137269475629,187.79282919486883,51.699390989623716,5.154151660765392,-0.32141964098273945,1.194776151474121,1.9645590302423273,68.00958130556342,62.68635270916744,73.99743400734845,normal,normal,too forward,underreach,stable,normal,normal
87.19063155284208,142.15469636606775,156.0833112996777,172.8119496998697,177.66189155519322,53.05802022326742,13.168604805410224,5.655554729142546,8.064022551974652,-5.250788591663871,68.51629732832184,72.0419003609409,80.102904538654,over-flexion,too high,too forward,underreach,unstable,left-lean,right lean
63.33592446918454,150.31636603477935,157.328463670794,196.26613187807996,197.79939142223373,51.2883839442935,8.005267572384959,-1.5316044212567679,1.6731698319724537,4.453585452986017,67.50045997862983,70.42741557744448,83.88278893217644,normal,too low,too forward,underreach,stable,normal,left lean
74.77875312872578,134.87188454709934,141.1923465068932,167.64968516304486,165.66445402471598,44.183182607518226,6.4967346458360105,-1.5411226978055996,9.896722005933295,-3.7783093794955738,67.45637845716395,66.7795086952304,70.73960459095035,under-flexion,normal,too forward,underreach,unstable,normal,right lean
60.34060934302257,145.5415312220771,153.8410110607949,184.61715660131705,185.7133356326295,40.03576906693769,7.2633083973707455,-3.659637218530148,7.073167866414003,-3.2956508961561144,57.942406901351696,60.49918220793806,85.69104503600433,normal,too low,too forward,underreach,unstable,right-lean,right lean
74.05981925982378,151.91820124973722,142.79974753443526,176.2285769672379,175.27920181851783,42.406403509010445,9.68579804375139,-4.628122630570497,7.78104739217895,1.9361980809967552,65.87477912327857,73.75977055444113,79.87751882536973,normal,normal,too forward,underreach,unstable,right-lean,normal
61.68909827045512,147.1114241127358,148.3163713603682,161.6432945982222,198.2725868236351,35.40472465279901,9.24867927068011,2.8836574890717817,3.2122347065007935,-0.3749872747870313,62.721358669034515,68.06630449538294,70.24314687827986,normal,too low,too forward,underreach,stable,left-lean,normal
63.564537488042156,144.06225802290135,150.97176830109376,173.89153897222792,173.19899581161107,45.47986334929334,7.888872993742267,3.2403656244181978,7.064788545277193,-0.00725280994721178,63.85074431554587,74.40953292883565,86.84723497365952,normal,too low,too forward,underreach,unstable,left-lean,normal
63.525787403313146,164.78469361148944,148.0547896949366,170.60914090010698,198.487436379672,45.10115600540817,6.722183222070327,5.6281555620359995,1.388979435294615,-4.462140185242408,65.47201146118475,66.60234066084061,87.8096908890662,over-flexion,too low,too forward,underreach,stable,left-lean,right lean
79.4763090634819,160.81101667521244,150.39223351606014,187.44364615773947,196.05943404402996,45.505009296609764,12.622307896421692,3.2810185308643565,8.540431479312408,3.6688298625168994,57.567923436045035,71.42385516727228,85.72099471396707,over-flexion,normal,too forward,underreach,unstable,left-lean,left lean
82.3813463779627,151.8192085355804,159.93052617597237,197.95161990767673,170.81532941242625,54.48062449944128,14.901097837349171,-3.0797700715968155,2.526616837284152,1.4046509532505205,62.189754677042394,71.26210758789054,78.54825543996056,over-flexion,too high,too forward,normal,stable,right-lean,normal
77.5010629529148,149.92820764137988,142.7043462742571,170.7218874951455,192.14167107305713,53.22908006909678,12.777915804196905,-5.518601060537815,7.276222601503935,-4.375415480286527,56.26899121753207,61.74657553667184,83.24012135164902,normal,normal,too forward,normal,unstable,right-lean,right lean
88.86517645423626,151.72311679386044,153.50912090672853,192.45863756606727,199.82416807214025,38.23425556660216,7.959369676715412,5.825248612435923,3.020324511094555,-1.5120075956928485,74.59336260844799,74.28041445914457,79.67894265333588,over-flexion,too high,too forward,underreach,stable,left-lean,normal
71.24611738571112,137.04592377378518,147.9200193277123,162.21439267753638,170.1065200868513,42.377650431117786,7.448089614121334,-1.914591653476731,1.6160785248343847,3.724919192820362,57.370560576402525,55.43882935195128,87.51554325399236,under-flexion,normal,too forward,underreach,stable,normal,left lean
68.57136258845583,143.82982101425114,142.6601959781466,181.52484040159254,177.47108677293278,43.47912358926524,7.176658760659382,-2.256341490810951,5.333443106944548,0.8202605518394481,60.17049477089909,70.37421817534829,84.58950465584222,normal,normal,too forward,underreach,unstable,right-lean,normal
86.0579738456838,131.38108365118148,143.1747352674862,162.82200254839577,180.8072294626704,42.210658357032955,6.366950744890363,4.87146251699259,2.523575892455105,-4.696214650404834,72.82585853406795,74.31114171528088,72.04497784568625,over-flexion,too high,too forward,underreach,stable,left-lean,right lean
66.70787515558358,146.64411131203894,158.98546212491235,197.36131964522556,171.79724543215457,50.96991927207826,10.513305496923012,1.0211987825398339,7.5649958949389475,-1.5266754505285594,64.65420092478284,61.77816406567446,86.07733895547494,normal,normal,too forward,underreach,unstable,normal,normal
88.89667618321835,149.0058604385182,157.59202993423526,190.6540512222956,160.6105935858412,45.48075339735174,11.05400371953344,-3.421545913810385,3.1380925904513637,-3.087667218531185,57.71274403041261,67.96221175581944,87.18096035844503,over-flexion,too high,too forward,underreach,stable,right-lean,right lean
60.36463424069449,137.97124076361234,158.14083920830043,186.3179964481837,168.80516976790108,46.4419963394325,12.055026606631372,4.669154912594875,4.08225300612246,0.20958664384471604,62.68461076078698,66.2444649968842,79.26755451536748,under-flexion,too low,too forward,underreach,stable,left-lean,normal
89.09636480122917,163.741009650793,159.83065551654772,192.95585526498655,171.27747537367034,52.06027117975851,11.80213370933668,5.92033026065692,6.106953261380256,4.1203335464638755,57.31735988382772,70.23014619353047,91.89464452399261,over-flexion,too high,too forward,normal,unstable,left-lean,left lean
61.294797358517286,161.83091138280346,144.16630780017036,185.90079182280653,177.7439880527275,51.11856306830717,7.9233331128338245,-4.959857266190031,3.564714498195804,-0.7647943823469623,59.004319941690035,72.32355843290105,91.07535887112407,over-flexion,too low,too forward,underreach,stable,right-lean,normal
86.73429341094213,155.2750132409567,147.10878674728124,198.75777588697164,166.84409913653607,37.64423045640599,8.303110053968465,4.347019539629848,4.401893045889655,-0.799895635580123,56.0405969389969,67.06089138599096,74.37916309749345,over-flexion,too high,too forward,underreach,stable,left-lean,normal
75.831033272589,148.6685320067877,153.38438059849733,188.55831791459087,194.9301742676669,49.278291681672684,11.815145354423379,-1.3138116277872722,8.34059593936348,4.864210827924444,63.764549890981996,71.31809172762914,92.60665771214671,normal,normal,too forward,underreach,unstable,normal,left lean
89.78894388357901,160.44892058766897,149.67605079721295,196.98634438328986,188.19644530925345,43.70872257804071,8.494476407836284,0.28886935808045244,2.6128886460492313,0.9142249500872683,71.1327224345052,61.245711517785104,81.02180928737694,over-flexion,too high,too forward,underreach,stable,normal,normal
62.213896942061965,134.57283203382121,148.36779066756668,180.68527568042552,163.40801910238648,40.892978061250005,7.12623189619313,4.977791709179769,1.739814305337403,0.794293048768882,66.7193835739979,59.57174117409634,88.09374131585733,under-flexion,too low,too forward,underreach,stable,left-lean,normal
76.61562853203962,157.66784279962098,147.15622498671186,164.6825765192745,186.00369804559725,36.00037641804373,8.743361536967395,5.680550349301406,3.9552200661971737,-2.8570812974953275,67.12690610969224,63.6133537906568,90.3524251741809,normal,normal,too forward,underreach,stable,left-lean,right lean
89.07907606857297,134.36872848883968,151.87561263886903,181.1271088569207,186.1462590562248,44.74499120690902,7.720841575779777,-2.8540330750944074,4.819390903124903,1.2926729740455158,59.01168060166481,68.55473199161567,82.62781052674225,over-flexion,too high,too forward,underreach,stable,right-lean,normal
75.69293532510446,157.79737318922918,151.51186857280163,165.07491312252372,198.2488469457451,42.10873361449063,5.883127212185778,-3.4457907484810346,5.883933539229109,0.910925609008757,61.87787686504733,58.74493897877447,79.97754848427039,normal,normal,too forward,underreach,unstable,right-lean,normal
78.88195914405787,139.6518648887975,143.2291566812848,183.6997391670562,160.12083485424645,40.030260793528015,13.301389022766536,-5.033801296901858,4.351813265575063,-1.2377823558976324,71.90484207681664,68.60704384303783,92.88628421537746,under-flexion,normal,too forward,underreach,stable,right-lean,normal
80.87246066953851,160.6981703356366,149.43479675036878,179.2997224211065,169.91729799223228,48.893434591939155,13.531113891570364,0.7415742319456555,8.109205302005247,5.888346790790166,56.75712368653029,62.88187297144135,75.77133882338558,over-flexion,too high,too forward,normal,unstable,normal,left lean
73.6362319430332,163.04147328388893,151.069435524197,184.90301591331126,197.11165917501262,50.38970774631174,7.197503001668794,-5.83674725459198,1.3538753890162594,4.582691579377041,72.15861307337067,70.91150547785264,76.42425194297861,over-flexion,normal,too forward,underreach,stable,right-lean,left lean
78.8267424025219,135.20785892917905,151.40573877462782,160.40187924219327,197.28535661593133,39.895790380588494,5.6477219952520175,-1.0572204286807612,4.885907843787022,2.9950354809217856,64.67380052529572,55.73671634206607,79.04050785033593,under-flexion,normal,too forward,underreach,stable,normal,left lean
77.529429357693,146.19364617728877,144.20214385824704,167.79361966621457,188.8234567748255,35.988948733586945,12.388274373511795,-5.119391800175897,4.440303231907642,0.4481470609560061,71.74294862650234,68.35965275658789,91.48664444926413,normal,normal,too forward,underreach,stable,right-lean,normal
87.03474031472967,164.33455823569398,154.84542784504575,179.65321727648524,190.63053284190158,51.9750540113047,7.115286258634137,-1.1372906048479923,6.828206417261732,-0.455282377264437,61.360128387888004,67.99644673299936,93.4697066053269,over-flexion,too high,too forward,underreach,unstable,normal,normal
61.363391410243736,146.91926025906014,140.50398189642138,198.02014246356538,163.6593183171859,35.199194824086064,8.934354894368603,-5.520813728812689,9.696486267076564,-3.7812312573216076,61.776859031660415,73.81870952250628,75.50169286887154,normal,too low,too forward,underreach,unstable,right-lean,right lean
68.42889568776691,160.2241632880091,147.09663711086324,175.34436161420635,180.55503339112934,53.74224987842944,5.641352522373833,4.022607127305227,5.593378659659759,-2.3311503118245156,70.03209736646285,69.26735107128141,91.59675369078113,over-flexion,normal,too forward,underreach,unstable,left-lean,right lean
88.51234452229676,150.6056032745962,155.60425297071268,176.9748810421454,169.26331965155998,47.55239747965412,7.262695847584352,-3.4831320727372095,9.881891622475484,3.287529597878523,70.6999234678444,70.92603792846562,76.45507398671424,over-flexion,too high,too forward,underreach,unstable,right-lean,left lean
86.70791351672749,143.13654677718606,151.27785842110805,188.5878435602649,167.2487217445447,41.436932704026404,12.929022783296357,-2.0602954757050562,3.720244554218777,-0.5550125527493828,59.59289355980293,73.09182031706337,94.2660311687472,over-flexion,too high,too forward,underreach,stable,right-lean,normal
73.6697025835714,140.00242444340546,145.22324865021722,184.15171029144472,192.4121319649333,39.929558191534724,13.04396446915202,4.440575959276703,1.277813192882149,4.587234198834016,74.4574264964381,68.50103836583976,84.93519729953955,normal,normal,too forward,underreach,stable,left-lean,left lean
78.6039779340461,137.11280818801305,153.89906238686095,171.95704600393333,165.4015254672219,35.18011328528951,7.070848248877104,2.9551927359864614,2.4909685072877146,-4.225066363853655,56.68980208489658,60.80307269919949,70.17716168618456,under-flexion,normal,too forward,underreach,stable,left-lean,right lean
68.32143548943398,156.6629366982194,151.34781888312148,176.43265582269711,178.74606547985542,39.70942834021754,8.359138451066896,-3.3715396602952983,4.556123962971106,0.10016515216363775,56.370059262042616,72.39547599167044,70.85324760177944,normal,normal,too forward,underreach,stable,right-lean,normal
65.64363479171284,143.52891773880597,155.92487218912774,168.7079919542893,197.54312958344133,37.75456603034282,6.342384190937436,-5.137206976110047,3.84700518269697,1.7635882082557046,66.91008430572205,69.9515623895195,73.6871132701177,normal,normal,too forward,underreach,stable,right-lean,normal
73.91095214819947,147.8946411770263,154.70050372379646,198.64085836520835,167.4332822226137,47.24332441446291,5.741726302849224,2.5880853222640745,1.873487178850399,0.20218147569511125,69.45481535543243,63.48875208001787,74.68932894546892,normal,normal,too forward,underreach,stable,left-lean,normal
70.60056684078158,147.23139180004137,152.2021584407247,165.2253752622944,199.1197369495294,38.330911771876025,14.921717144484095,-1.3115693917426885,4.893940969216452,4.670722699019846,74.21772258449948,69.21058345299924,89.19047807066491,normal,normal,too forward,underreach,stable,normal,left lean
77.50968335552616,150.2047660231596,149.76355350621628,174.8734713826568,199.77151943044237,45.57259675073239,11.555939512448392,3.1929599894186538,4.043041944936064,5.874759381949676,63.09891561597723,72.35377754362284,75.56914691042374,normal,normal,too forward,underreach,stable,left-lean,left lean
